npa_plz,town,state,latitude,longitude
8463,Benken ZH,ZH,47.6541,8.64189
8464,Ellikon am Rhein,ZH,47.6048,8.6005
8465,Rudolfingen,ZH,47.6404,8.67333
8466,Tr�llikon,ZH,47.6412,8.68516
8467,Truttikon,ZH,47.6275,8.72806
8468,Waltalingen,ZH,47.6239,8.76496
8471,D�gerlen,ZH,47.5622,8.72403
8472,Seuzach Zustellung,ZH,47.5342,8.72623
8474,Dinhard,ZH,47.5562,8.76336
8475,Ossingen,ZH,47.6128,8.72129
8476,Unterstammheim,ZH,47.6465,8.78973
8477,Oberstammheim,ZH,47.6274,8.804
8478,Thalheim an der Thur,ZH,47.5783,8.74433
8479,Altikon,ZH,47.5749,8.77896
8482,Sennhof,ZH,47.4683,8.75733
8483,Kollbrunn,ZH,47.4477,8.7849
8484,Theilingen,ZH,47.4304,8.77343
8486,Rikon im T�sstal,ZH,47.4494,8.79356
8487,Zell ZH,ZH,47.4542,8.7891
8488,Turbenthal Zust,ZH,47.4323,8.87983
8489,Wildberg,ZH,47.4193,8.81983
8492,Wila,ZH,47.409,8.86092
8493,Saland,ZH,47.3772,8.84752
8494,Bauma Zustellung,ZH,47.3733,8.88398
8495,Schmidr�ti,ZH,47.4149,8.9036
8496,Steg im T�sstal,ZH,47.3508,8.93504
8497,Fischenthal,ZH,47.3315,8.94141
8498,Gibswil-Ried,ZH,47.3059,8.92192
8499,Sternenberg,ZH,47.3877,8.91456
8500,Frauenfeld Kaserne,TG,47.558,8.89656
8501,Frauenfeld,TG,47.5555,8.89723
8502,Frauenfeld,TG,47.558,8.89656
8503,Frauenfeld,TG,47.558,8.89656
8505,Dettighofen,TG,47.6022,8.9529
8506,Lanzenneunforn,TG,47.6226,8.93895
8507,H�rhausen,TG,47.6335,8.96415
8508,Homburg,TG,47.6348,9.0007
8510,Frauenfeld,TG,47.5562,8.89581
8512,Wetzikon TG,TG,47.5488,8.97606
8514,Amlikon-Bissegg,TG,47.5619,9.03555
8520,Frauenfeld VDS,TG,47.5562,8.89581
8522,Aawangen,TG,47.5264,8.90426
8523,Hagenbuch,ZH,47.5162,8.87448
8524,Buch b. Frauenfeld,TG,47.5837,8.8036
8525,Neunforn,TG,47.5963,8.77927
8526,Oberneunforn Zust,TG,47.6066,8.76698
8530,Frauenfeld CALL,TG,47.5562,8.89581
8532,Weiningen TG,TG,47.5837,8.88064
8535,Herdern,TG,47.6044,8.91638
8536,H�ttwilen,TG,47.6126,8.85996
8537,Uerschhausen,TG,47.6094,8.81775
8540,Frauenfeld ST PP 1,TG,47.562,8.87267
8542,Wiesendangen,ZH,47.5273,8.79824
8543,Kefikon ZH,ZH,47.5493,8.82935
8544,Bertschikon b.Att.,ZH,47.5281,8.82427
8545,Rickenbach ZH,ZH,47.5491,8.76595
8546,Gundetswil,ZH,47.5502,8.80295
8547,Gachnang,TG,47.5422,8.85288
8548,Ellikon an der Thur,ZH,47.5642,8.82414
8552,Felben-Wellh. F�ch,TG,47.576,8.94051
8553,H�ttlingen,TG,47.5748,8.98475
8554,Bonau,TG,47.5825,9.04352
8555,M�llheim,TG,47.6022,9.00016
8556,Lamperswil TG,TG,47.6006,9.04578
8558,Raperswilen,TG,47.6367,9.04176
8560,M�rstetten,TG,47.5888,9.07767
8561,Ottoberg,TG,47.5909,9.08517
8564,Gunterswilen,TG,47.6265,9.08585
8565,Kemmental,TG,47.5984,9.11623
8566,Lippoldswilen,TG,47.5999,9.14135
8570,Weinfelden Zust,TG,47.5698,9.11229
8572,Guntershausen Berg,TG,47.5795,9.15447
8573,Altishausen,TG,47.619,9.13399
8574,Illighausen,TG,47.6111,9.19976
8575,Istighofen,TG,47.5505,9.15916
8576,Mauren TG,TG,47.5666,9.15719
8577,Toos,TG,47.5154,9.13498
8580,Amriswil Zust,TG,47.5428,9.28749
8581,Schocherswil,TG,47.5371,9.26616
8582,Dozwil,TG,47.5775,9.3203
8583,Donzhausen,TG,47.5423,9.19346
8584,Opfershofen TG,TG,47.5718,9.18881
8585,Klarsreuti,TG,47.5588,9.22038
8586,Erlen F�cher,TG,47.551,9.23637
8587,Oberaach,TG,47.5714,9.2676
8588,Zihlschlacht-Sitterdorf,TG,47.5171,9.24402
8589,Sitterdorf,TG,47.5048,9.24867
8590,Romanshorn 1 Zust,TG,47.5635,9.3568
8592,Uttwil,TG,47.577,9.33832
8593,Kesswil,TG,47.5876,9.31329
8594,G�ttingen,TG,47.5964,9.28675
8595,Altnau,TG,47.6073,9.26155
8596,M�nsterlingen,TG,47.625,9.23384
8597,Landschlacht,TG,47.6247,9.24829
8598,Bottighofen,TG,47.6334,9.21035
8599,Salmsach,TG,47.5515,9.36595
8600,D�bendorf 1 Zust,ZH,47.3905,8.61731
8602,Wangen-Br�ttisellen,ZH,47.4107,8.63457
8603,Schwerzenbach F�ch,ZH,47.3818,8.656
8604,Volketswil Zust,ZH,47.3926,8.6896
8605,Gutenswil,ZH,47.3846,8.71629
8606,N�nikon Zust,ZH,47.3527,8.67507
8607,Seegr�ben,ZH,47.3382,8.7672
8608,Bubikon,ZH,47.2665,8.80826
8609,Schwerzenbach,ZH,47.3825,8.65734
8610,Uster 1 Zustellung,ZH,47.3532,8.72169
8612,Uster 2,ZH,47.3497,8.71942
8613,Uster 3,ZH,47.3497,8.71942
8614,Sulzbach,ZH,47.3208,8.75746
8615,Freudwil,ZH,47.3622,8.74671
8616,Riedikon,ZH,47.3329,8.71181
8617,M�nchaltorf,ZH,47.3128,8.72337
8618,Oetwil am See Dist,ZH,47.274,8.72366
8620,Wetzikon ZH 1 Zust,ZH,47.3208,8.80395
8621,Wetzikon ZH 4,ZH,47.3224,8.79792
8622,Wetzikon ZH,ZH,47.3224,8.79792
8623,Wetzikon ZH,ZH,47.33,8.81827
8624,Gr�t (Gossau ZH),ZH,47.3108,8.78059
8625,Gossau ZH,ZH,47.2991,8.75458
8626,Ottikon,ZH,47.2934,8.77743
8627,Gr�ningen,ZH,47.2794,8.76194
8630,R�ti ZH Zustellung,ZH,47.258,8.85274
8632,Tann,ZH,47.2676,8.84981
8633,Wolfhausen F�cher,ZH,47.2572,8.80122
8634,Hombrechtikon Zust,ZH,47.2527,8.76883
8635,D�rnten,ZH,47.2757,8.85395
8636,Wald ZH Zustellung,ZH,47.2746,8.91427
8637,Laupen ZH,ZH,47.2694,8.93904
8638,Goldingen,SG,47.2766,8.97091
8639,Faltigberg,ZH,47.2764,8.94225
8640,Hurden,SG,47.2229,8.81565
8645,Jona,SG,47.2331,8.85944
8646,Wagen,SG,47.2311,8.88587
8650,Jona Dist Ba,SG,47.2307,8.86442
8700,K�snacht ZH Zust,ZH,47.3188,8.61487
8702,Zollikon F�cher,ZH,47.3432,8.5948
8703,Erlenbach ZH Zust,ZH,47.304,8.59743
8704,Herrliberg Zust,ZH,47.2972,8.63027
8706,Meilen Zust,ZH,47.2804,8.65256
8707,Uetikon am See,ZH,47.2703,8.68181
8708,M�nnedorf Zust,ZH,47.2596,8.69992
8712,St�fa Zustellung,ZH,47.2465,8.73385
8713,Uerikon,ZH,47.2305,8.74897
8714,Feldbach,ZH,47.2545,8.78067
8715,Bollingen,SG,47.2193,8.89504
8716,Schmerikon,SG,47.2259,8.94734
8717,Benken SG,SG,47.1985,8.90045
8718,Sch�nis,SG,47.1727,9.06697
8722,Kaltbrunn Zust,SG,47.21,9.04928
8723,Rufi,SG,47.1857,9.04993
8725,Gebertingen,SG,47.2424,9.01335
8726,Ricken SG,SG,47.2788,9.06953
8727,Walde SG,SG,47.2705,9.01257
8730,Uznach Zustellung,SG,47.2265,8.98152
8732,Neuhaus SG,SG,47.2492,8.94469
8733,Eschenbach SG,SG,47.2402,8.92173
8734,Ermenswil,SG,47.2451,8.88478
8735,R�eterswil,SG,47.2685,9.00034
8737,Gommiswald,SG,47.2417,9.0435
8738,Uetliburg SG,SG,47.2415,9.0258
8739,Rieden,SG,47.223,9.07345
8740,Uznach V�gele AG,SG,47.2243,8.98408
8750,Glarus Zustellung,GL,47.021,8.97917
8751,Urnerboden,UR,46.8776,8.89954
8752,N�fels,GL,47.0823,9.00653
8753,Mollis,GL,47.0952,9.09245
8754,Netstal,GL,47.0638,9.0419
8755,Ennenda,GL,47.0445,9.09888
8756,Mitl�di F�cher,GL,47.0128,9.0796
8757,Filzbach,GL,47.0991,9.12481
8758,Obstalden,GL,47.0926,9.15371
8759,Netstal,GL,47.0656,9.05739
8762,Schwanden GL Zust,GL,47.0021,9.10571
8765,Engi,GL,46.9952,9.16589
8766,Matt,GL,46.969,9.19265
8767,Elm,GL,46.9063,9.16119
8772,Nidfurn,GL,46.9898,9.04373
8773,Haslen GL F�cher,GL,46.9582,9.06867
8774,Leuggelbach,GL,46.988,9.03281
8775,Luchsingen Zust,GL,46.9482,9.0302
8777,Betschwanden,GL,46.9301,9.04978
8782,R�ti GL,GL,46.9308,9.02081
8783,Linthal,GL,46.8635,8.97928
8784,Braunwald,GL,46.9461,8.98285
8800,Thalwil Zustellung,ZH,47.2875,8.5592
8801,Thalwil,ZH,47.2947,8.56471
8802,Kilchberg ZH Zust,ZH,47.3144,8.5406
8803,R�schlikon F�cher,ZH,47.3043,8.54701
8804,Au ZH F�cher,ZH,47.2459,8.64936
8805,Richterswil F�cher,ZH,47.2008,8.68679
8806,B�ch SZ,SZ,47.2013,8.72789
8807,Freienbach,SZ,47.1959,8.77112
8808,Pf�ffikon SZ Zust,SZ,47.2014,8.77814
8810,Horgen 1 F�cher,ZH,47.2487,8.58493
8812,Horgen,ZH,47.2487,8.58493
8813,Horgen,ZH,47.2487,8.58493
8815,Horgenberg,ZH,47.2476,8.58801
8816,Hirzel,ZH,47.2197,8.60067
8818,Horgen Dist Ba,ZH,47.2422,8.60701
8820,W�denswil VDS,ZH,47.2249,8.65219
8824,Sch�nenberg ZH F�,ZH,47.2662,8.32055
8825,H�tten,ZH,47.1254,8.69063
8832,Wollerau Zust,SZ,47.188,8.7021
8833,Samstagern F�cher,ZH,47.2034,8.68556
8834,Schindellegi,SZ,47.1661,8.69112
8835,Feusisberg,SZ,47.1747,8.7315
8836,Bennau,SZ,47.1484,8.72978
8840,Einsiedeln Zust,SZ,47.1174,8.77935
8841,Gross,SZ,47.119,8.77523
8842,Unteriberg,SZ,47.048,8.83166
8843,Oberiberg,SZ,47.0302,8.78219
8844,Euthal,SZ,47.1001,8.81691
8845,Studen SZ,SZ,47.0724,8.84
8846,Willerzell,SZ,47.1321,8.79208
8847,Egg SZ,SZ,47.1618,8.78307
8849,Alpthal,SZ,47.0756,8.71459
8852,Altendorf,SZ,47.1709,8.82832
8853,Lachen SZ F�cher,SZ,47.1931,8.86675
8854,Siebnen Zust,SZ,47.1813,8.87418
8855,Wangen SZ,SZ,47.1923,8.89423
8856,Tuggen,SZ,47.1998,8.94004
8857,Vorderthal,SZ,47.1263,8.88947
8858,Innerthal,SZ,47.0846,8.91767
8862,Sch�belbach,SZ,47.1549,8.93346
8863,Buttikon SZ,SZ,47.1752,8.95279
8864,Reichenburg,SZ,47.1611,8.97416
8865,Bilten,GL,47.1478,9.00799
8866,Ziegelbr�cke,GL,47.1141,9.04566
8867,Niederurnen VDS,GL,47.1269,9.02341
8868,Oberurnen,GL,47.1113,9.01776
8872,Weesen,SG,47.1427,9.09351
8873,Amden,SG,47.1602,9.16656
8874,M�hlehorn,GL,47.0981,9.17473
8877,Murg,SG,47.1172,9.21756
8878,Quinten Zustellung,SG,47.0838,9.21675
8879,Pizolpark (Mels),SG,47.0417,9.43365
8880,Walenstadt,SG,47.1259,9.33017
8881,Tscherlach,SG,47.1365,9.28546
8882,Unterterzen,SG,47.1194,9.24978
8883,Quarten,SG,47.0945,9.22262
8884,Oberterzen,SG,47.0776,9.24586
8885,Mols,SG,47.0897,9.28701
8886,M�dris-Vermol,SG,47.039,9.38264
8887,Mels Zustellung,SG,47.0008,9.33781
8888,Heiligkreuz (Mels),SG,46.7655,10.2127
8889,Plons,SG,47.057,9.40018
8890,Flums Zustellung,SG,47.0597,9.29735
8892,Berschis,SG,47.098,9.35278
8893,Flums Hochwiese,SG,47.083,9.37168
8894,Flumserberg Saxli,SG,47.0792,9.34904
8895,Flumserberg Portel,SG,47.0621,9.3094
8896,Flumserberg Bergh,SG,47.0895,9.32136
8897,Flumserberg Theim,SG,47.0488,9.28539
8898,Flumserberg Tboden,SG,47.0626,9.21536
8901,Urdorf,ZH,47.3866,8.42809
8902,Urdorf GKA,ZH,47.3798,8.42249
8903,Birmensdorf Zust,ZH,47.3537,8.43545
8904,Aesch ZH,ZH,47.335,8.40406
8905,Arni AG,AG,47.3169,8.39669
8906,Bonstetten,ZH,47.3167,8.4663
8907,Wettswil Zust,ZH,47.337,8.47027
8908,Hedingen F�cher,ZH,47.3015,8.45104
8909,Zwillikon,ZH,47.2883,8.42913
8910,Affoltern a.A.Zust,ZH,47.2817,8.45028
8911,Rifferswil,ZH,47.2416,8.49714
8912,Obfelden,ZH,47.2615,8.4221
8913,Ottenbach,ZH,47.2815,8.40945
8914,Aeugstertal,ZH,47.2754,8.48975
8915,Hausen am Albis,ZH,47.2444,8.53674
8916,Jonen,AG,47.2997,8.40226
8917,Oberlunkhofen,AG,47.3125,8.39771
8918,Unterlunkhofen,AG,47.3247,8.38332
8919,Rottenschwil,AG,47.3143,8.36406
8925,Ebertswil,ZH,47.2269,8.54953
8926,Kappel a. A. Zust,ZH,47.2287,8.51289
8932,Mettmenstetten Zus,ZH,47.2478,8.46406
8933,Maschwanden,ZH,47.2346,8.42736
8934,Knonau,ZH,47.2244,8.46269
8942,Oberrieden Zust,ZH,47.2726,8.57166
8951,Fahrweid,ZH,47.4123,8.41424
8952,Schlieren F�cher,ZH,47.395,8.44891
8953,Dietikon 1 F�cher,ZH,47.402,8.39834
8954,Geroldswil F�cher,ZH,47.4207,8.41201
8955,Oetwil an der Limmat,ZH,47.4314,8.39796
8956,Killwangen,AG,47.428,8.3443
8957,Spreitenbach Zust,AG,47.4179,8.36743
8962,Bergdietikon,AG,47.388,8.37836
8964,Rudolfstetten-Friedlisberg,AG,47.3563,8.37926
8965,Berikon 1 Zust,AG,47.3539,8.38386
8966,Oberwil-Lieli,AG,47.3372,8.39522
8967,Widen,AG,47.3701,8.35814
9000,St. Gallen Kaserne,SG,47.4221,9.37595
9001,St. Gallen Postaut,SG,47.4265,9.37605
9004,St. Gallen,SG,47.4221,9.37595
9006,St. Gallen,SG,47.4221,9.37595
9007,St. Gallen,SG,47.4265,9.37605
9008,St. Gallen 8 Zust,SG,47.4221,9.37595
9009,St. Gallen,SG,47.4221,9.37595
9010,St. Gallen,SG,47.4379,9.36658
9011,St. Gallen,SG,47.4221,9.37595
9012,St. Gallen,SG,47.4221,9.37595
9013,St. Gallen,SG,47.4221,9.37595
9014,St. Gallen 14 Zust,SG,47.4221,9.37595
9015,St. Gallen,SG,47.4221,9.37595
9016,St. Gallen 16 Zust,SG,47.4221,9.37595
9020,St. Gallen,SG,47.4265,9.37605
9024,St. Gallen,SG,47.4265,9.37605
9025,St. Gallen Quelle,SG,47.1875,8.49726
9026,St. Gallen K AG,SG,47.4265,9.37605
9027,St. Gallen,SG,47.4265,9.37605
9028,St. Gallen CV AG,SG,47.4265,9.37605
9029,St. Gallen,SG,47.4265,9.37605
9030,Gaiserwald,SG,47.437,9.33112
9032,Engelburg,SG,47.4435,9.34177
9033,Untereggen,SG,47.4512,9.45415
9034,Eggersriet,SG,47.4467,9.48275
9035,Grub AR,AR,47.4379,9.43935
9036,Grub SG,SG,47.454,9.50312
9037,Speicherschwendi,AR,47.4253,9.43688
9038,Rehetobel,AR,47.4278,9.48208
9042,Speicher,AR,47.4129,9.44411
9043,Trogen,AR,47.4006,9.47762
9044,Wald AR,AR,47.4141,9.49981
9050,R�te,AI,47.3366,9.41305
9052,Niederteufen,AR,47.3937,9.3643
9053,Teufen AR Zust,AR,47.3935,9.39678
9054,Schlatt-Haslen,AI,47.3625,9.38202
9055,B�hler,AR,47.3807,9.42703
9056,Gais,AR,47.3693,9.47165
9057,Schwende,AI,47.2805,9.39362
9058,Br�lisau,AI,47.2966,9.45452
9062,Lustm�hle,AR,47.3989,9.35818
9063,Stein AR,AR,47.3751,9.33574
9064,Hundwil,AR,47.3209,9.31803
9100,Herisau 1 Zust,AR,47.3829,9.27444
9101,Herisau,AR,47.3851,9.27817
9102,Herisau,AR,47.3829,9.27444
9103,Schwellbrunn,AR,47.3518,9.23505
9104,Waldstatt,AR,47.3571,9.28489
9105,Sch�nengrund,AR,47.3207,9.23208
9107,Urn�sch,AR,47.2965,9.2678
9108,Gonten,AI,47.3192,9.34893
9112,Schachen b.Herisau,AR,47.3834,9.24223
9113,Degersheim Zust,SG,47.3851,9.18676
9114,Hoffeld,SG,47.3624,9.17503
9115,Dicken,SG,47.3369,9.19226
9116,Wolfertswil,SG,47.395,9.18203
9122,Ebersol,SG,47.3563,9.15894
9123,Nassen,SG,47.3734,9.13617
9125,Brunnadern,SG,47.3195,9.14013
9126,Necker,SG,47.3508,9.1348
9127,St.Peterzell,SG,47.3291,9.19963
9200,Gossau SG 1 Zust,SG,47.422,9.25489
9201,Gossau SG,SG,47.4171,9.25921
9203,Niederwil SG,SG,47.422,9.20136
9204,Andwil SG,SG,47.4646,9.26909
9205,Waldkirch,SG,47.4642,9.30333
9210,Gossau SG VDS,SG,47.4144,9.25495
9212,Arnegg,SG,47.443,9.25549
9213,Hauptwil-Gottshaus,TG,47.4384,9.25202
9214,Kradolf,TG,47.5183,9.18118
9215,Buhwil,TG,47.5216,9.19917
9216,Hohentannen,TG,47.5129,9.22355
9217,Neukirch an der Thur,TG,47.5112,9.17245
9220,Bischofszell Zust,TG,47.4956,9.21615
9223,Halden,TG,47.502,9.1995
9225,St. Pelagiberg,TG,47.4869,9.30202
9230,Flawil 1 Zust,SG,47.4053,9.19802
9231,Egg (Flawil),SG,47.3903,9.22692
9240,Uzwil Zustellung,SG,47.4468,9.11749
9242,Oberuzwil,SG,47.4215,9.14108
9243,Jonschwil,SG,47.4284,9.08671
9244,Niederuzwil,SG,47.411,9.08623
9245,Oberb�ren,SG,47.4421,9.1815
9246,Niederb�ren,SG,47.4618,9.21538
9247,Henau,SG,47.4483,9.11599
9248,Bichwil,SG,47.4206,9.13642
9249,Niederstetten,SG,47.448,9.10814
9300,Wittenbach,SG,47.4675,9.38114
9302,Kronb�hl Zust,SG,47.448,9.37804
9303,Wittenbach,SG,47.4673,9.38157
9304,Bernhardzell,SG,47.4729,9.33545
9305,Berg SG,SG,47.4847,9.39837
9306,Freidorf TG,TG,47.4929,9.37551
9308,L�mmenschwil,SG,47.4971,9.35507
9312,H�ggenschwil,SG,47.4942,9.34619
9313,Muolen,SG,47.5168,9.31681
9314,Steinebrunn,TG,47.5341,9.3432
9315,Neukirch (Egnach),TG,47.5064,9.3565
9320,Arbon Zustellung,TG,47.5152,9.41955
9322,Egnach,TG,47.5289,9.3657
9323,Steinach,SG,47.4943,9.43565
9325,Roggwil TG,TG,47.5013,9.3707
9326,Horn,TG,47.4928,9.46137
9327,T�bach,SG,47.4829,9.45439
9400,Rorschach Zust,SG,47.4756,9.49538
9401,Rorschach,SG,47.4756,9.49538
9402,M�rschwil,SG,47.4676,9.4266
9403,Goldach Zustellung,SG,47.4736,9.46834
9404,Rorschacherberg,SG,47.4666,9.50481
9405,Wienacht-Tobel,AR,47.4648,9.54251
9410,Heiden Zustellung,AR,47.4412,9.534
9411,Reute AR,AR,47.4102,9.52913
9413,Oberegg,AI,47.4169,9.55806
9414,Schachen b. Reute,AR,47.426,9.56057
9420,Rheineck Intermed,SG,47.4806,9.57852
9422,Staad SG,SG,47.4775,9.54293
9423,Altenrhein,SG,47.4791,9.54923
9424,Rheineck Zust,SG,47.47,9.58395
9425,Thal,SG,47.4784,9.55732
9426,Lutzenberg,AR,47.4594,9.56157
9427,Zelg (Wolfhalden),AR,47.4497,9.56114
9428,Platz,AR,47.4435,9.59799
9430,St.Margrethen Zust,SG,47.4477,9.62646
9434,Au SG,SG,47.4262,9.63868
9435,Heerbrugg Zust,SG,47.3899,9.63729
9436,Balgach,SG,47.4009,9.60855
9437,Marbach SG,SG,47.3858,9.5793
9442,Berneck Dist Ba,AI,47.4247,9.61311
9443,Widnau F�cher,SG,47.4047,9.63975
9444,Diepoldsau Zust,SG,47.384,9.64751
9445,Rebstein,SG,47.3936,9.59028
9450,Altst�tten SG Zust,SG,47.3564,9.5381
9451,Kriessern,SG,47.3642,9.60588
9452,Hinterforst,SG,47.3587,9.53255
9453,Eichberg,SG,47.348,9.52543
9462,Montlingen,SG,47.334,9.5834
9463,Oberriet SG Zust,SG,47.3328,9.5652
9464,Lienz,SG,47.2853,9.5348
9465,Salez,SG,47.2323,9.49996
9466,Sennwald,SG,47.2439,9.47727
9467,Fr�msen,SG,47.2451,9.47348
9468,Sax,SG,47.2342,9.44535
9469,Haag (Rheintal),SG,47.2098,9.48973
9470,Buchs SG VDS,SG,47.1575,9.45905
9471,Buchs SG 3,SG,47.1683,9.48552
9472,Grabs F�cher,SG,47.1683,9.39487
9473,Gams,SG,47.2115,9.43065
9475,Sevelen,SG,47.1297,9.45887
9476,Fontnas,SG,47.0924,9.49766
9477,Tr�bbach,SG,47.0383,9.47633
9478,Wartau,SG,47.0803,9.47669
9479,Malans SG,SG,47.0991,9.47459
9485,Nendeln,FL,47.1986,9.56314
9486,Schaanwald,FL,47.2115,9.56242
9487,Gamprin-Bendern,FL,47.2064,9.52664
9488,Schellenberg,FL,47.2352,9.55597
9489,Vaduz,FL,47.1411,9.52148
9490,Vaduz,FL,47.1379,9.52187
9491,Ruggell,FL,47.2434,9.54011
9492,Eschen,FL,47.2032,9.53216
9493,Mauren FL,FL,47.2117,9.56394
9494,Schaan Betriebsz.,FL,47.1481,9.56662
9495,Triesen,FL,47.0833,9.56674
9496,Balzers,FL,47.095,9.55716
9497,Triesenberg,FL,47.1161,9.58799
9498,Planken,FL,47.1762,9.57934
9500,Wil SG 2 F�cher,SG,47.459,9.04399
9501,Wil SG 1,SG,47.4555,9.05206
9502,Braunau,TG,47.5043,9.06907
9503,Lanterswil,TG,47.5233,9.08873
9504,Friltschen,TG,47.5396,9.08418
9506,Lommis,TG,47.519,8.99308
9507,Stettfurt,TG,47.5252,8.95661
9508,Weingarten-Kalth,TG,47.5219,8.98509
9510,Wil SG VDS,SG,47.4555,9.05206
9512,Rossr�ti,SG,47.4742,9.06088
9514,Wuppenau,TG,47.4941,9.11769
9515,Hosenruck,TG,47.4906,9.12221
9517,Mettlen,TG,47.5354,9.10956
9523,Z�berwangen,SG,47.4659,9.08504
9524,Zuzwil SG,SG,47.4704,9.09756
9525,Lenggenwil,SG,47.4747,9.14953
9526,Zuckenriet,SG,47.4831,9.14164
9527,Niederhelfenschwil,SG,47.4784,9.16594
9532,Rickenbach TG,TG,47.4471,9.04366
9533,Kirchberg SG,SG,47.4039,8.98148
9534,G�hwil,SG,47.3974,9.00327
9535,Wilen TG,TG,47.4458,9.02182
9536,Schwarzenbach SG,SG,47.439,9.07369
9542,M�nchwilen TG Zust,TG,47.4793,8.98862
9543,St. Margarethen TG,TG,47.4902,9.00223
9545,W�ngi Zustellung,TG,47.4933,8.95784
9546,Tuttwil,TG,47.4836,8.937
9547,Wittenwil,TG,47.5031,8.92158
9548,Matzingen F�cher,TG,47.5267,8.92963
9552,Bronschhofen,SG,47.4813,9.04966
9553,Bettwiesen,TG,47.4977,9.01894
9554,T�gerschen,TG,47.5089,9.03019
9555,Tobel-T�gerschen,TG,47.5167,9.03333
9556,Zezikon,TG,47.5325,9.04585
9562,Buch b. M�rwil,TG,47.5037,9.08636
9565,Oberbussnang,TG,47.5394,9.09543
9573,Littenheid,TG,47.441,9.0087
9601,L�tisburg Station,SG,47.3846,9.07264
9602,Bazenheid Zust,SG,47.3978,9.06508
9604,Unterrindal,SG,47.3966,9.08599
9606,B�tschwil,SG,47.3527,9.06924
9607,Mosnang,SG,47.3501,9.00924
9608,Ganterschwil,SG,47.3789,9.0914
9612,Dreien,SG,47.3729,9.01768
9613,M�hlr�ti,SG,47.3629,8.98254
9614,Libingen,SG,47.3288,9.02291
9615,Dietfurt,SG,47.3459,9.08022
9620,Lichtensteig,SG,47.3248,9.09677
9621,Oberhelfenschwil,SG,47.3497,9.11147
9622,Krinau,SG,47.3167,9.05045
9630,Wattwil Zustellung,SG,47.2907,9.08723
9631,Ulisbach,SG,47.2854,9.10535
9633,Hemberg,SG,47.2971,9.18274
9642,Ebnat-Kappel Zust,SG,47.2448,9.13073
9643,Krummenau,SG,47.2233,9.16473
9650,Nesslau,SG,47.2064,9.20046
9651,Ennetb�hl,SG,47.2402,9.21104
9652,Neu St. Johann,SG,47.2297,9.19442
9655,Stein SG,SG,47.2001,9.21969
9656,Alt St.Johann,SG,47.184,9.28046
9657,Unterwasser,SG,47.2,9.29552
9658,Wildhaus,SG,47.2169,9.35322
